   1.1155   0.0197  -0.9174
   0.9729   0.5053  -0.9405
   0.6489   0.8806  -0.9434
   0.1941   1.0962  -0.9204
  -0.3339   1.1126  -0.8585
  -0.8323   0.8963  -0.7683
  -1.2161   0.6031  -0.4937
  -0.0104  -1.4321  -0.1878
   0.9747  -1.0081  -0.3465
   1.3021  -0.4234  -0.4602
   1.3508   0.1507  -0.4888
   1.1829   0.6629  -0.4977
   0.8395   1.0644  -0.4988
   0.3608   1.3100  -0.4900
  -0.2131   1.3525  -0.4602
  -0.8423   1.1214  -0.3456
  -1.4160   0.2151  -0.1873
  -0.2726  -1.4080   0.1720
   0.9744  -1.0076   0.3489
   1.3022  -0.4248   0.4583
   1.3517   0.1498   0.4868
   1.1836   0.6629   0.4962
   0.8396   1.0650   0.4973
   0.3601   1.3109   0.4880
  -0.2145   1.3529   0.4584
  -0.8419   1.1210   0.3481
  -1.4334  -0.0512   0.1705
   0.3835  -1.3128   0.4646
   0.7517  -0.9668   0.7659
   1.0472  -0.5044   0.8576
   1.1163   0.0227   0.9164
   0.9730   0.5065   0.9398
   0.6501   0.8805   0.9426
   0.1973   1.0964   0.9194
  -0.3302   1.1139   0.8583
  -0.8361   0.8960   0.7645
  -1.2370   0.5843   0.4635
  -0.1839  -1.2951   0.6126
   0.2046  -1.0579   0.9620
   0.5637  -0.6678   1.1501
   0.7149  -0.2132   1.2369
   0.6231   0.2384   1.2811
   0.3245   0.5697   1.2871
  -0.0985   0.7285   1.2434
  -0.5666   0.6694   1.1477
  -1.0149   0.3728   0.9578
  -1.3093   0.0182   0.6097
  -0.8332  -1.1051   0.4134
  -0.4900  -1.0303   0.8859
  -0.4391  -0.6799   1.1964
   0.0416  -0.6243   1.3019
   0.1670  -0.1634   1.4254
  -0.1617   0.1521   1.4273
  -0.6251   0.1516   1.2933
  -0.7334  -0.3335   1.1989
  -1.0917  -0.3107   0.8933
  -1.2205  -0.6486   0.4197
   0.6179  -1.3056   0.0037
   1.2187  -0.7754  -0.0001
   1.4187  -0.2714  -0.0009
   1.4232   0.2467  -0.0009
   1.2472   0.7286  -0.0007
   0.9149   1.1178  -0.0007
   0.4671   1.3668  -0.0009
  -0.0445   1.4438  -0.0009
  -0.5734   1.3257  -0.0001
  -1.1924   0.8152   0.0038
  -0.7809  -1.8190  -0.4131
  -0.6972  -1.5561  -1.0872
  -0.0918  -1.4182  -1.4387
  -0.4760  -1.1981  -1.5580
   0.2331  -0.8843  -1.8036
  -0.2006  -0.7572  -1.8643
   0.1526  -0.2437  -2.0017
  -0.2526   0.0384  -2.0060
  -0.5474  -0.4581  -1.8921
  -0.9131  -0.2025  -1.7929
  -0.8357  -0.9089  -1.6015
  -1.2264  -0.7477  -1.4235
  -1.0691  -1.3157  -1.1024
  -1.2677  -1.5234  -0.4019
  -0.3833  -1.7844  -0.8708
   0.1686  -1.6859  -1.1039
   0.4426  -1.2729  -1.5077
   0.7617  -0.8321  -1.6783
   0.6346  -0.4130  -1.8751
   0.7879   0.0341  -1.8621
   0.4636   0.3433  -1.9382
   0.1024   0.5810  -1.9343
  -0.3326   0.7096  -1.8642
  -0.6524   0.3581  -1.8803
  -1.0849   0.3108  -1.6781
  -1.3395  -0.1825  -1.5039
  -1.5791  -0.6108  -1.1057
  -1.4126  -1.1635  -0.8603
  -0.0919  -1.9417  -0.5574
   0.7256  -1.5173  -1.1228
   1.0459  -1.0748  -1.3566
   1.2137  -0.5267  -1.5294
   1.2417  -0.0284  -1.5959
   1.0924   0.4634  -1.6375
   0.7768   0.8199  -1.6774
   0.3793   1.0650  -1.6767
  -0.0839   1.1804  -1.6398
  -0.5871   1.0902  -1.5988
  -1.0179   0.8447  -1.5296
  -1.4325   0.4457  -1.3559
  -1.6827  -0.0394  -1.1208
  -1.6901  -0.9547  -0.5670
   0.5419  -1.8089  -0.7236
   1.1903  -1.3521  -0.9188
   1.4485  -0.8753  -1.1068
   1.5943  -0.3021  -1.2068
   1.5561   0.2662  -1.2637
   1.3558   0.7712  -1.2870
   1.0135   1.1629  -1.3076
   0.5756   1.4302  -1.3087
   0.0706   1.5564  -1.2892
  -0.4688   1.5063  -1.2651
  -0.9905   1.2853  -1.2068
  -1.4351   0.8964  -1.1073
  -1.7443   0.4504  -0.9187
  -1.8586  -0.3354  -0.7229
   0.3465  -1.9760  -0.2546
   1.3314  -1.4545  -0.4484
   1.7238  -0.7275  -0.7672
   1.8409  -0.1024  -0.8307
   1.7671   0.4801  -0.8581
   1.5356   0.9909  -0.8656
   1.1726   1.3965  -0.8742
   0.7116   1.6775  -0.8769
   0.1846   1.8170  -0.8682
  -0.3747   1.7923  -0.8582
  -0.9258   1.5951  -0.8294
  -1.4296   1.2075  -0.7665
  -1.8999   0.5282  -0.4480
  -1.9174  -0.5889  -0.2569
   0.9239  -1.7501  -0.4158
   1.6548  -1.0936  -0.3939
   1.9138  -0.5266  -0.3867
   1.9806   0.0694  -0.4020
   1.8783   0.6314  -0.4033
   1.6300   1.1286  -0.3984
   1.2591   1.5311  -0.3996
   0.7928   1.8156  -0.4055
   0.2641   1.9642  -0.4018
  -0.2910   1.9604  -0.4018
  -0.8365   1.7973  -0.3992
  -1.3367   1.4676  -0.3858
  -1.7247   0.9797  -0.3938
  -1.9788   0.0313  -0.4156
   0.9404  -1.7894   0.0544
   1.6990  -1.0918   0.1037
   1.9667  -0.4657   0.0672
   2.0179   0.1124   0.0708
   1.9092   0.6619   0.0794
   1.6567   1.1560   0.0906
   1.2822   1.5610   0.0934
   0.8108   1.8508   0.0815
   0.2757   2.0015   0.0859
  -0.2798   2.0010   0.0829
  -0.8173   1.8482   0.0753
  -1.3071   1.5415   0.0685
  -1.7432   1.0198   0.1036
  -2.0213   0.0287   0.0539
  -0.0918  -2.0201   0.0068
   1.3572  -1.4867   0.1924
   1.8383  -0.7200   0.4377
   1.9562  -0.0535   0.5096
   1.8666   0.5555   0.5448
   1.6156   1.0745   0.5699
   1.2412   1.4875   0.5798
   0.7690   1.7854   0.5572
   0.2213   1.9293   0.5641
  -0.3554   1.9128   0.5515
  -0.9350   1.7171   0.5163
  -1.4747   1.3121   0.4394
  -1.9399   0.5370   0.1945
  -1.7642  -0.9884   0.0114
   0.8732  -1.7446   0.5323
   1.4735  -1.2250   0.6462
   1.6879  -0.6924   0.8724
   1.7886  -0.1355   0.9338
   1.7172   0.4244   0.9800
   1.4839   0.9201   1.0203
   1.1273   1.3169   1.0414
   0.6790   1.6209   1.0006
   0.1403   1.7440   1.0140
  -0.4087   1.7149   0.9908
  -0.9324   1.5268   0.9428
  -1.3775   1.1940   0.8753
  -1.7564   0.7644   0.6482
  -1.9505  -0.0086   0.5336
   0.4086  -1.9526   0.3314
   1.0741  -1.4453   0.9202
   1.3652  -0.9571   1.1444
   1.5099  -0.3654   1.2946
   1.4802   0.1910   1.3645
   1.2727   0.6721   1.4205
   0.9357   1.0395   1.4606
   0.5366   1.3648   1.3924
   0.0059   1.4414   1.4184
  -0.5067   1.3850   1.3836
  -0.9999   1.1720   1.3100
  -1.4635   0.7910   1.1497
  -1.7750   0.3106   0.9177
  -1.9283  -0.5120   0.3299
   0.0030  -1.9117   0.6595
   0.5681  -1.6915   0.9516
   0.9424  -1.1412   1.3780
   1.1155  -0.6578   1.5532
   1.1437  -0.1403   1.6618
   0.9930   0.3319   1.7301
   0.6504   0.6430   1.8036
   0.3402   1.0233   1.7107
  -0.1623   0.9909   1.7553
  -0.6235   0.9171   1.6911
  -1.0872   0.6938   1.5576
  -1.4485   0.3271   1.3727
  -1.7641  -0.2506   0.9563
  -1.7140  -0.8627   0.6382
  -0.4513  -1.9497   0.2905
   0.0917  -1.6338   1.1881
   0.4900  -1.3682   1.4062
   0.4818  -0.9511   1.7183
   0.6802  -0.5050   1.8362
   0.6190  -0.0141   1.9251
   0.1594   0.0067   2.0159
   0.1397   0.5452   1.9423
  -0.3175   0.3219   1.9710
  -0.7541   0.3857   1.8363
  -1.0641   0.0215   1.7195
  -1.4424  -0.1790   1.4060
  -1.5156  -0.6829   1.1516
  -1.5264  -1.3088   0.2161
  -0.8711  -1.8150   0.1902
  -0.3624  -1.7205   0.9990
  -0.8080  -1.6608   0.8235
  -0.0274  -1.2181   1.6140
  -0.4969  -1.3389   1.4317
   0.1048  -0.6417   1.9149
  -0.4094  -0.8137   1.8055
  -0.2695  -0.2522   1.9883
  -0.7391  -0.3543   1.8487
  -0.8706  -0.9983   1.5280
  -1.1488  -0.6117   1.5477
  -1.0316  -1.3324   1.1180
  -1.3987  -1.1525   0.8971
  -1.2144  -1.5777   0.3543
  -0.5513  -2.4935  -0.4885
  -0.4736  -2.2383  -1.2352
  -0.0385  -2.0325  -1.6210
  -0.4561  -1.8533  -1.7656
   0.0918  -1.5870  -2.0574
   0.3432  -0.9945  -2.3777
  -0.1761  -1.2433  -2.2766
   0.2500  -0.4091  -2.5554
  -0.1947  -0.7186  -2.4911
  -0.4326  -0.2379  -2.5527
  -0.6657  -1.0053  -2.3035
  -0.9020  -0.5644  -2.3723
  -0.6802  -1.4967  -2.0143
  -1.1148  -1.2271  -2.0029
  -0.9874  -1.8112  -1.5826
  -0.9318  -2.1719  -1.0838
  -1.0011  -2.3527  -0.4717
  -0.0813  -2.4243  -0.9360
   0.2777  -2.2281  -1.3109
   0.5010  -1.7793  -1.8284
   0.6940  -1.3433  -2.1152
   0.9714  -0.9123  -2.2325
   0.7565  -0.5053  -2.4356
   0.7555   0.0006  -2.4878
   0.4411   0.3993  -2.5310
   0.0023   0.0616  -2.5993
  -0.1233   0.5916  -2.5288
  -0.6101   0.4438  -2.4881
  -0.8809   0.0320  -2.4460
  -1.3213  -0.1241  -2.2358
  -1.3777  -0.6471  -2.1079
  -1.5375  -1.0859  -1.7936
  -1.4401  -1.6035  -1.4543
  -1.3942  -1.9595  -0.9881
  -0.0097  -2.5610  -0.4486
   0.8122  -1.9751  -1.4830
   1.1151  -1.5209  -1.7898
   1.3960  -1.0437  -1.9292
   1.3449  -0.4845  -2.1718
   1.2871   0.0140  -2.2590
   1.0793   0.4757  -2.3171
   0.7912   0.8828  -2.3140
   0.3101   0.9444  -2.4025
  -0.1140   1.1832  -2.3123
  -0.5877   1.0222  -2.3173
  -1.0261   0.7716  -2.2609
  -1.3725   0.4150  -2.1689
  -1.7480  -0.0238  -1.9246
  -1.8185  -0.5679  -1.7694
  -1.8477  -1.1916  -1.3879
  -1.4707  -2.0916  -0.4714
   0.6668  -2.2989  -1.0151
   1.2725  -1.8527  -1.3070
   1.5912  -1.3948  -1.5109
   1.7533  -0.6921  -1.7908
   1.7457  -0.1116  -1.9235
   1.6116   0.4376  -1.9928
   1.3508   0.9129  -2.0253
   0.9695   1.3049  -2.0291
   0.4748   1.4549  -2.1019
  -0.0135   1.6278  -2.0274
  -0.5532   1.5339  -2.0251
  -1.0438   1.3029  -1.9932
  -1.4769   0.9411  -1.9217
  -1.8262   0.4728  -1.7893
  -2.1172  -0.1799  -1.4984
  -2.1115  -0.7504  -1.3186
  -1.8250  -1.5636  -0.9922
   0.9328  -2.3666  -0.5377
   1.6866  -1.7151  -0.9869
   1.9453  -1.0441  -1.3731
   2.0720  -0.4038  -1.5178
   2.0310   0.2163  -1.6088
   1.8516   0.7803  -1.6501
   1.5379   1.2649  -1.6719
   1.1128   1.6457  -1.6773
   0.6026   1.8501  -1.7245
   0.0695   1.9865  -1.6760
  -0.4989   1.9279  -1.6716
  -1.0378   1.7202  -1.6504
  -1.5153   1.3707  -1.6078
  -1.9147   0.8927  -1.5156
  -2.1902   0.3102  -1.3664
  -2.3725  -0.4142  -0.9797
  -2.1346  -1.3839  -0.5368
   1.2682  -2.1066  -0.8449
   2.0352  -1.3387  -0.9087
   2.2573  -0.7224  -1.0689
   2.3130  -0.1213  -1.1812
   2.2411   0.4723  -1.2306
   2.0251   1.0380  -1.2577
   1.6782   1.5265  -1.2701
   1.2250   1.9061  -1.2752
   0.6959   2.1392  -1.3037
   0.1308   2.2625  -1.2743
  -0.4595   2.2217  -1.2700
  -1.0276   2.0301  -1.2581
  -1.5352   1.7000  -1.2301
  -1.9425   1.2626  -1.1800
  -2.2536   0.7468  -1.0600
  -2.4337   0.1037  -0.9091
  -2.2472  -0.9875  -0.8573
   0.4983  -2.5169  -0.4203
   1.8767  -1.7497  -0.4204
   2.3730  -0.8827  -0.5913
   2.4880  -0.1025  -0.7480
   2.4012   0.5881  -0.8051
   2.1557   1.1944  -0.8285
   1.7837   1.6975  -0.8348
   1.3089   2.0838  -0.8392
   0.7596   2.3342  -0.8570
   0.1680   2.4552  -0.8389
  -0.4435   2.4220  -0.8349
  -1.0406   2.2337  -0.8294
  -1.5964   1.8877  -0.8051
  -2.0733   1.3800  -0.7464
  -2.4419   0.6756  -0.5838
  -2.5454  -0.3202  -0.4224
  -1.8471  -1.7880  -0.3886
   1.4666  -2.1132  -0.3790
   2.2144  -1.3052  -0.3910
   2.5293  -0.4523  -0.3975
   2.5589   0.2443  -0.3905
   2.4224   0.8592  -0.3920
   2.1606   1.3950  -0.3822
   1.7913   1.8467  -0.3751
   1.3283   2.2029  -0.3778
   0.7947   2.4446  -0.3903
   0.2208   2.5629  -0.3778
  -0.3631   2.5470  -0.3751
  -0.9267   2.3989  -0.3830
  -1.4529   2.1201  -0.3927
  -1.9252   1.7032  -0.3905
  -2.3123   1.1206  -0.3973
  -2.5594   0.2380  -0.3911
  -2.4226  -0.8584  -0.3930
   1.4498  -2.1562   0.0938
   2.2347  -1.3259   0.0896
   2.5444  -0.5310   0.0639
   2.5939   0.1597   0.0790
   2.4772   0.7858   0.0766
   2.2237   1.3444   0.0876
   1.8444   1.8299   0.0984
   1.3617   2.2129   0.0939
   0.8035   2.4714   0.0825
   0.1997   2.5906   0.0934
  -0.4170   2.5645   0.0979
  -1.0107   2.3940   0.0859
  -1.5452   2.0897   0.0742
  -2.0080   1.6499   0.0775
  -2.3731   1.0604   0.0645
  -2.5877   0.2354   0.0920
  -2.4404  -0.8933   0.0816
   0.4482  -2.5601   0.0691
   1.8981  -1.7699   0.1566
   2.4120  -0.9102   0.3377
   2.5559  -0.1490   0.4527
   2.4834   0.5865   0.4988
   2.2212   1.2409   0.5353
   1.8299   1.7604   0.5590
   1.3458   2.1539   0.5562
   0.7869   2.4176   0.5441
   0.1797   2.5337   0.5550
  -0.4436   2.5003   0.5582
  -1.0655   2.3109   0.5333
  -1.6643   1.9349   0.4962
  -2.1567   1.3801   0.4518
  -2.4881   0.6746   0.3383
  -2.5754  -0.3251   0.1479
  -2.0133  -1.6439   0.0658
   1.4832  -2.0492   0.6008
   2.1712  -1.2676   0.6625
   2.4144  -0.5726   0.7764
   2.4427   0.0812   0.8870
   2.3313   0.6623   0.9416
   2.0967   1.1845   0.9803
   1.7411   1.6453   1.0107
   1.2847   2.0243   1.0059
   0.7439   2.2860   0.9903
   0.1522   2.3937   1.0036
  -0.4417   2.3552   1.0090
  -1.0020   2.1910   0.9775
  -1.4994   1.9060   0.9375
  -1.9308   1.4995   0.8853
  -2.2923   0.9523   0.7735
  -2.5002   0.2446   0.6702
  -2.3943  -0.8020   0.6196
   0.9937  -2.3948   0.1944
   1.8694  -1.6570   0.7208
   2.1783  -0.8908   1.1052
   2.2661  -0.2418   1.2515
   2.1917   0.3982   1.3409
   1.9687   0.9628   1.3990
   1.6262   1.4251   1.4438
   1.1959   1.8093   1.4339
   0.6767   2.0754   1.4124
   0.1000   2.1692   1.4299
  -0.4764   2.1111   1.4409
  -1.0260   1.9382   1.3967
  -1.5386   1.6146   1.3364
  -1.9766   1.1363   1.2497
  -2.2835   0.5612   1.1093
  -2.4916  -0.2583   0.6965
  -2.2266  -1.3076   0.3045
   1.0133  -2.2676   0.7688
   1.5533  -1.7621   1.1145
   1.8887  -1.2619   1.2650
   2.0130  -0.5489   1.5513
   1.9824   0.1100   1.6787
   1.7839   0.6759   1.7666
   1.4610   1.1134   1.8400
   1.0741   1.5091   1.8245
   0.5844   1.7859   1.7969
   0.0256   1.8586   1.8180
  -0.5253   1.7657   1.8348
  -1.0462   1.5959   1.7659
  -1.5389   1.2620   1.6731
  -1.9483   0.7427   1.5532
  -2.2720   0.0869   1.2611
  -2.2937  -0.4768   1.1276
  -2.0988  -1.3153   0.7906
   0.5076  -2.4872   0.5625
   1.1253  -1.9472   1.3047
   1.5163  -1.3903   1.5899
   1.6992  -0.8810   1.7597
   1.7144  -0.2344   1.9406
   1.5452   0.3281   2.0651
   1.2210   0.7034   2.1850
   0.9102   1.1220   2.1616
   0.4675   1.4164   2.1296
  -0.0661   1.4591   2.1510
  -0.5861   1.3034   2.1720
  -1.0591   1.1633   2.0700
  -1.5139   0.8374   1.9408
  -1.8954   0.2886   1.7562
  -2.0294  -0.2240   1.6097
  -2.0877  -0.9217   1.2457
  -1.6627  -1.9770   0.2949
   0.0232  -2.5107   0.6750
   0.6815  -2.2155   1.1777
   1.0665  -1.6187   1.7327
   1.2083  -1.1092   2.0173
   1.3640  -0.6046   2.1293
   1.2623  -0.0561   2.2723
   0.8606   0.1639   2.4479
   0.6934   0.6354   2.4239
   0.3133   0.9683   2.3925
  -0.2196   0.9767   2.3996
  -0.5481   0.6033   2.4689
  -1.0173   0.6849   2.2926
  -1.4690   0.3554   2.1156
  -1.6201  -0.1820   2.0254
  -1.8514  -0.7133   1.6803
  -1.8260  -1.3806   1.2328
  -1.6880  -1.8232   0.7660
  -0.2010  -2.5918   0.0469
   0.1750  -2.3098   1.1808
   0.5677  -1.9105   1.6696
   0.6701  -1.4508   2.0509
   0.7294  -0.9862   2.2925
   0.8988  -0.4781   2.3924
   0.3902  -0.4739   2.5265
   0.3751   0.0572   2.5722
   0.0403   0.4797   2.5550
  -0.1544  -0.0647   2.5946
  -0.6320   0.0837   2.5206
  -1.1098   0.0701   2.3502
  -1.1354  -0.4679   2.2917
  -1.4596  -0.7466   2.0180
  -1.5438  -1.2326   1.6903
  -1.4566  -1.7608   1.2401
  -1.2851  -2.2602   0.0186
  -0.5763  -2.5132   0.3342
  -0.4577  -2.4064   0.8717
  -0.4426  -2.1850   1.3378
   0.0441  -2.0325   1.6208
  -0.3745  -1.8208   1.8178
   0.1704  -1.5971   2.0446
   0.2013  -1.0116   2.3867
  -0.2187  -1.3139   2.2329
  -0.1559  -0.6216   2.5198
  -0.6267  -1.0187   2.3086
  -0.6609  -0.5033   2.4637
  -0.7412  -1.5391   1.9600
  -1.0928  -1.1298   2.0711
  -1.1435  -1.6468   1.6554
  -0.9217  -2.0370   1.3270
  -1.1643  -2.1595   0.8607
  -1.0211  -2.3536   0.4217
   0.2017  -3.1483  -0.3818
   0.2113  -2.8602  -1.3686
   0.2593  -2.5660  -1.8565
   0.6582  -2.2402  -2.1556
   0.1720  -2.1997  -2.2870
   0.7165  -1.7554  -2.5502
   0.2003  -1.7570  -2.6403
   0.7074  -0.8933  -2.9665
   0.3968  -1.3175  -2.8645
   0.2941  -0.4988  -3.1246
   0.0563  -0.9431  -3.0341
  -0.2492  -0.3302  -3.1507
  -0.4516  -0.9057  -3.0123
  -0.7789  -1.2423  -2.8193
  -0.2350  -1.4558  -2.8149
  -0.7001  -1.7413  -2.5644
  -0.2721  -2.0043  -2.4509
  -0.6057  -2.2626  -2.1475
  -0.2360  -2.5554  -1.8742
  -0.3561  -2.8671  -1.3233
  -0.1383  -3.0499  -0.8816
   0.4668  -3.0046  -0.9235
   0.7036  -2.6488  -1.6084
   1.1170  -2.1858  -2.0181
   1.2175  -1.7375  -2.3658
   1.0490  -1.3163  -2.6954
   1.2236  -0.8360  -2.8111
   1.1652  -0.3359  -2.9373
   0.6980  -0.2378  -3.0910
   0.8224   0.2583  -3.0586
   0.3516   0.4853  -3.1208
   0.0923   0.0454  -3.1761
  -0.3118   0.4154  -3.1350
  -0.7414   0.1467  -3.0866
  -0.7248  -0.4511  -3.0610
  -1.1592  -0.2159  -2.9509
  -1.1623  -0.7707  -2.8554
  -1.2601  -1.2678  -2.6274
  -1.1776  -1.7528  -2.3747
  -1.0904  -2.2015  -2.0156
  -0.7190  -2.6184  -1.6509
  -0.3393  -3.1396  -0.3549
   0.7792  -3.0400  -0.4995
   1.1996  -2.5003  -1.5517
   1.5794  -1.9187  -1.9804
   1.5877  -1.3217  -2.4146
   1.6895  -0.7987  -2.5702
   1.6695  -0.2727  -2.6901
   1.3994   0.1541  -2.8489
   1.2374   0.6233  -2.8598
   0.8126   0.8631  -2.9484
   0.3819   1.1082  -2.9537
  -0.0501   0.8676  -3.0566
  -0.4240   1.1930  -2.9147
  -0.7263   0.7976  -2.9891
  -1.1441   0.5853  -2.9063
  -1.4418   0.2058  -2.8244
  -1.6528  -0.2791  -2.6997
  -1.6634  -0.7958  -2.5881
  -1.6827  -1.3433  -2.3372
  -1.5466  -1.9085  -2.0159
  -1.2238  -2.5035  -1.5274
  -0.7585  -3.0085  -0.6869
   0.9608  -2.8062  -1.1403
   1.6405  -2.2409  -1.5445
   1.9126  -1.5611  -2.0007
   2.0442  -1.0108  -2.2131
   2.0861  -0.3993  -2.3637
   1.9362   0.1798  -2.5134
   1.7225   0.6631  -2.5868
   1.3867   1.1058  -2.6367
   0.9573   1.3798  -2.6978
   0.4920   1.5869  -2.7089
  -0.0051   1.5422  -2.7785
  -0.5089   1.6608  -2.6610
  -0.9492   1.3539  -2.7137
  -1.3482   1.0634  -2.6739
  -1.6939   0.6729  -2.6031
  -1.9426   0.1882  -2.5078
  -2.0755  -0.3836  -2.3756
  -2.0554  -0.9720  -2.2201
  -1.9422  -1.6154  -1.9278
  -1.6440  -2.2164  -1.5757
  -0.9383  -2.8083  -1.1539
   1.2861  -2.8073  -0.7506
   2.0442  -1.9371  -1.4721
   2.2825  -1.3169  -1.7760
   2.3824  -0.6747  -1.9918
   2.3537  -0.0168  -2.1349
   2.1948   0.5597  -2.2289
   1.9026   1.0841  -2.3028
   1.5136   1.5224  -2.3430
   1.0457   1.8201  -2.3858
   0.5305   2.0060  -2.4068
   0.0003   2.0235  -2.4502
  -0.5423   2.0546  -2.3628
  -1.0571   1.8044  -2.3926
  -1.5050   1.4919  -2.3680
  -1.8869   1.0816  -2.3169
  -2.1834   0.5768  -2.2357
  -2.3536  -0.0055  -2.1352
  -2.3881  -0.6468  -1.9942
  -2.2848  -1.2866  -1.7952
  -2.0578  -1.9514  -1.4338
  -1.3139  -2.7862  -0.7805
   1.6469  -2.4960  -1.0752
   2.4125  -1.5733  -1.3427
   2.5922  -0.9642  -1.5649
   2.6512  -0.3649  -1.7135
   2.5892   0.2747  -1.8218
   2.3684   0.8997  -1.9182
   2.0370   1.4336  -1.9733
   1.6123   1.8686  -2.0017
   1.1123   2.1744  -2.0330
   0.5656   2.3562  -2.0559
   0.0025   2.4011  -2.0816
  -0.5719   2.3844  -2.0214
  -1.1228   2.1649  -2.0374
  -1.6147   1.8477  -2.0192
  -2.0344   1.4257  -1.9816
  -2.3646   0.9077  -1.9191
  -2.5854   0.2899  -1.8249
  -2.6560  -0.3529  -1.7086
  -2.5947  -0.9532  -1.5676
  -2.4184  -1.5582  -1.3497
  -1.6658  -2.4776  -1.0884
   1.7274  -2.6203  -0.4983
   2.4249  -1.8516  -0.8886
   2.8188  -0.9161  -1.1461
   2.8644  -0.1283  -1.3700
   2.7425   0.5837  -1.4954
   2.5026   1.1880  -1.5568
   2.1553   1.7070  -1.5934
   1.7126   2.1340  -1.6160
   1.1881   2.4462  -1.6441
   0.6087   2.6339  -1.6705
   0.0014   2.6913  -1.6897
  -0.6129   2.6494  -1.6442
  -1.1921   2.4417  -1.6478
  -1.7121   2.1223  -1.6318
  -2.1583   1.6971  -1.5999
  -2.5065   1.1884  -1.5503
  -2.7391   0.5989  -1.4957
  -2.8645  -0.1065  -1.3716
  -2.8172  -0.9165  -1.1497
  -2.4237  -1.8535  -0.8880
  -1.7258  -2.6248  -0.4797
   2.0691  -2.2327  -0.9122
   2.7205  -1.3701  -0.9056
   2.9843  -0.4741  -0.9834
   2.9674   0.2962  -1.0977
   2.8021   0.9649  -1.1469
   2.5164   1.5425  -1.1777
   2.1300   2.0311  -1.1983
   1.6575   2.4239  -1.2148
   1.1261   2.7032  -1.2341
   0.5613   2.8644  -1.2564
  -0.0007   2.9120  -1.2722
  -0.5668   2.8726  -1.2350
  -1.1367   2.6981  -1.2355
  -1.6646   2.4127  -1.2273
  -2.1321   2.0219  -1.2100
  -2.5263   1.5346  -1.1668
  -2.8119   0.9603  -1.1268
  -2.9657   0.3135  -1.0976
  -2.9813  -0.4593  -0.9995
  -2.7179  -1.3780  -0.9014
  -2.0731  -2.2410  -0.8824
   1.2302  -2.9247  -0.1768
   2.5942  -1.7945  -0.3847
   3.0119  -0.8504  -0.5510
   3.0994  -0.0184  -0.7010
   3.0031   0.7265  -0.7430
   2.7569   1.3870  -0.7577
   2.3899   1.9482  -0.7690
   1.9124   2.4134  -0.7852
   1.3459   2.7644  -0.8030
   0.7084   2.9843  -0.8309
  -0.0070   3.0632  -0.8456
  -0.7148   2.9881  -0.8117
  -1.3454   2.7644  -0.8040
  -1.9073   2.4139  -0.7959
  -2.3869   1.9463  -0.7828
  -2.7763   1.3585  -0.7382
  -3.0153   0.7087  -0.7098
  -3.1007   0.0139  -0.6956
  -2.9945  -0.8900  -0.5825
  -2.5867  -1.8070  -0.3772
  -1.2227  -2.9246  -0.2239
   2.1963  -2.2601  -0.4077
   2.8750  -1.2965  -0.3894
   3.1383  -0.3651  -0.3409
   3.1306   0.3977  -0.3731
   2.9538   1.1120  -0.3697
